maketxt,modeltxt,yeartxt,complaint_year,complaint_quarter,complaint_count
FORD,ECOSPORT,2020,2023,1,6
FORD,ECOSPORT,2021,2023,1,6
FORD,EDGE,2015,2023,1,26
FORD,EDGE,2016,2023,1,28
FORD,EDGE,2017,2023,1,47
FORD,EDGE,2018,2023,1,35
FORD,EDGE,2019,2023,1,13
FORD,EDGE,2020,2023,1,5
FORD,EDGE,2021,2023,1,3
FORD,EDGE,2022,2023,1,5
FORD,ESCAPE,2015,2023,1,37
FORD,ESCAPE,2016,2023,1,31
FORD,ESCAPE,2017,2023,1,101
FORD,ESCAPE,2018,2023,1,63
FORD,ESCAPE,2019,2023,1,11
FORD,ESCAPE,2020,2023,1,79
FORD,ESCAPE,2021,2023,1,18
FORD,ESCAPE,2022,2023,1,18
FORD,ESCAPE HYBRID,2020,2023,1,12
FORD,ESCAPE HYBRID,2021,2023,1,7
FORD,ESCAPE HYBRID,2022,2023,1,7
FORD,ESCAPE PHEV,2022,2023,1,8
FORD,EXPEDITION,2015,2023,1,14
FORD,EXPEDITION,2016,2023,1,10
FORD,EXPEDITION,2017,2023,1,21
FORD,EXPEDITION,2018,2023,1,24
FORD,EXPEDITION,2019,2023,1,28
FORD,EXPEDITION,2020,2023,1,22
FORD,EXPEDITION,2021,2023,1,14
FORD,EXPEDITION,2022,2023,1,5
FORD,EXPLORER,2015,2023,1,82
FORD,EXPLORER,2016,2023,1,124
FORD,EXPLORER,2017,2023,1,86
FORD,EXPLORER,2018,2023,1,46
FORD,EXPLORER,2019,2023,1,14
FORD,EXPLORER,2020,2023,1,55
FORD,EXPLORER,2021,2023,1,17
FORD,EXPLORER,2022,2023,1,22
FORD,EXPLORER,2023,2023,1,2
FORD,EXPLORER HYBRID,2021,2023,1,3
FORD,F-150,2015,2023,1,37
FORD,F-150,2016,2023,1,61
FORD,F-150,2017,2023,1,50
FORD,F-150,2018,2023,1,96
FORD,F-150,2019,2023,1,53
FORD,F-150,2020,2023,1,27
FORD,F-150,2021,2023,1,67
FORD,F-150,2022,2023,1,57
FORD,F-150,2023,2023,1,1
FORD,F-150 HYBRID,2021,2023,1,20
FORD,F-150 HYBRID,2022,2023,1,26
FORD,F-150 LIGHTNING BEV,2022,2023,1,11
FORD,F-150 LIGHTNING BEV,2023,2023,1,1
FORD,F-250,2015,2023,1,8
FORD,F-250,2016,2023,1,28
FORD,F-250,2017,2023,1,36
FORD,F-250,2018,2023,1,8
FORD,F-250,2019,2023,1,48
FORD,F-250,2020,2023,1,15
FORD,F-250,2021,2023,1,11
FORD,F-250,2022,2023,1,5
FORD,F-250 SD,2019,2023,1,2
FORD,F-250 SD,2022,2023,1,5
FORD,F-350,2015,2023,1,3
FORD,F-350,2016,2023,1,10
FORD,F-350,2017,2023,1,12
FORD,F-350,2018,2023,1,14
FORD,F-350,2019,2023,1,28
FORD,F-350,2020,2023,1,10
FORD,F-350,2021,2023,1,3
FORD,F-350 SD,2022,2023,1,9
FORD,F-450,2017,2023,1,2
FORD,F-450,2018,2023,1,1
FORD,F-450,2019,2023,1,2
FORD,F-450,2020,2023,1,1
FORD,F-550,2016,2023,1,3
FORD,F-550,2019,2023,1,1
FORD,F-550 SD,2016,2023,1,1
FORD,F-59,2020,2023,1,2
FORD,F53,2020,2023,1,1
FORD,FIESTA,2015,2023,1,16
FORD,FIESTA,2016,2023,1,4
FORD,FIESTA,2017,2023,1,4
FORD,FIESTA,2019,2023,1,3
FORD,FLEX,2015,2023,1,1
FORD,FLEX,2016,2023,1,3
FORD,FLEX,2017,2023,1,2
FORD,FLEX,2018,2023,1,1
FORD,FLEX,2019,2023,1,7
FORD,FOCUS,2015,2023,1,17
FORD,FOCUS,2016,2023,1,49
FORD,FOCUS,2017,2023,1,60
FORD,FOCUS,2018,2023,1,62
FORD,FOCUS ELECTRIC,2016,2023,1,2
FORD,FUSION,2015,2023,1,38
FORD,FUSION,2016,2023,1,30
FORD,FUSION,2017,2023,1,41
FORD,FUSION,2018,2023,1,23
FORD,FUSION,2019,2023,1,9
FORD,FUSION,2020,2023,1,7
FORD,FUSION ENERGI,2019,2023,1,1
FORD,FUSION HYBRID,2015,2023,1,3
FORD,FUSION HYBRID,2016,2023,1,1
FORD,FUSION HYBRID,2017,2023,1,2
FORD,FUSION HYBRID,2019,2023,1,2
FORD,MAVERICK,2022,2023,1,7
FORD,MAVERICK,2023,2023,1,2
FORD,MAVERICK HYBRID,2022,2023,1,61
FORD,MAVERICK HYBRID,2023,2023,1,1
FORD,MUSTANG,2015,2023,1,12
FORD,MUSTANG,2016,2023,1,15
FORD,MUSTANG,2017,2023,1,20
FORD,MUSTANG,2018,2023,1,10
FORD,MUSTANG,2019,2023,1,3
FORD,MUSTANG,2020,2023,1,7
FORD,MUSTANG,2021,2023,1,2
FORD,MUSTANG,2022,2023,1,2
FORD,MUSTANG MACH E,2021,2023,1,30
FORD,MUSTANG MACH E,2022,2023,1,7
FORD,MUSTANG MACH E,2023,2023,1,1
FORD,RANGER,2019,2023,1,18
FORD,RANGER,2020,2023,1,4
FORD,RANGER,2021,2023,1,5
FORD,RANGER,2022,2023,1,2
FORD,TAURUS,2015,2023,1,4
FORD,TAURUS,2016,2023,1,3
FORD,TAURUS,2017,2023,1,1
FORD,TAURUS,2018,2023,1,1
FORD,TRANSIT,2015,2023,1,13
FORD,TRANSIT,2016,2023,1,4
FORD,TRANSIT,2018,2023,1,1
FORD,TRANSIT,2019,2023,1,1
FORD,TRANSIT,2020,2023,1,4
FORD,TRANSIT,2022,2023,1,3
FORD,TRANSIT,2023,2023,1,2
FORD,TRANSIT CONNECT,2015,2023,1,1
FORD,TRANSIT CONNECT,2016,2023,1,2
FORD,TRANSIT CONNECT,2017,2023,1,1
FORD,TRANSIT CONNECT,2019,2023,1,1
FORD,TRANSIT CONNECT,2020,2023,1,3
FORD,TRANSIT CONNECT,2021,2023,1,3
HONDA,ACCORD,2015,2023,1,12
HONDA,ACCORD,2016,2023,1,12
HONDA,ACCORD,2017,2023,1,29
HONDA,ACCORD,2018,2023,1,73
HONDA,ACCORD,2019,2023,1,19
HONDA,ACCORD,2020,2023,1,11
HONDA,ACCORD,2021,2023,1,10
HONDA,ACCORD,2022,2023,1,6
HONDA,ACCORD HYBRID,2017,2023,1,3
HONDA,ACCORD HYBRID,2018,2023,1,2
HONDA,ACCORD HYBRID,2019,2023,1,3
HONDA,ACCORD HYBRID,2021,2023,1,4
HONDA,ACCORD HYBRID,2022,2023,1,7
HONDA,CIVIC,2015,2023,1,15
HONDA,CIVIC,2016,2023,1,20
HONDA,CIVIC,2017,2023,1,11
HONDA,CIVIC,2018,2023,1,16
HONDA,CIVIC,2019,2023,1,18
HONDA,CIVIC,2020,2023,1,5
HONDA,CIVIC,2021,2023,1,8
HONDA,CIVIC,2022,2023,1,185
HONDA,CIVIC,2023,2023,1,14
HONDA,CIVIC SI,2022,2023,1,17
HONDA,CIVIC SI,2023,2023,1,2
HONDA,CLARITY ELECTRIC,2018,2023,1,2
HONDA,CLARITY PLUG-IN HYBRID,2019,2023,1,5
HONDA,CMX1100,2021,2023,1,1
HONDA,CR-V,2015,2023,1,7
HONDA,CR-V,2016,2023,1,2
HONDA,CR-V,2017,2023,1,46
HONDA,CR-V,2018,2023,1,54
HONDA,CR-V,2019,2023,1,37
HONDA,CR-V,2020,2023,1,17
HONDA,CR-V,2021,2023,1,16
HONDA,CR-V,2022,2023,1,5
HONDA,CR-V,2023,2023,1,9
HONDA,CR-V HYBRID,2020,2023,1,1
HONDA,CR-V HYBRID,2021,2023,1,4
HONDA,CR-V HYBRID,2022,2023,1,7
HONDA,CRF1100 AFRICA TWIN,2021,2023,1,1
HONDA,CROSSTOUR,2015,2023,1,3
HONDA,FIT,2015,2023,1,10
HONDA,FIT,2016,2023,1,6
HONDA,FIT,2017,2023,1,8
HONDA,FIT,2018,2023,1,8
HONDA,FIT,2019,2023,1,7
HONDA,FIT,2020,2023,1,1
HONDA,GL1800,2016,2023,1,1
HONDA,GL1800,2018,2023,1,3
HONDA,GROM125,2015,2023,1,1
HONDA,HR-V,2016,2023,1,8
HONDA,HR-V,2017,2023,1,2
HONDA,HR-V,2018,2023,1,1
HONDA,HR-V,2019,2023,1,11
HONDA,HR-V,2020,2023,1,3
HONDA,HR-V,2021,2023,1,4
HONDA,HR-V,2022,2023,1,11
HONDA,HR-V,2023,2023,1,8
HONDA,INSIGHT,2019,2023,1,1
HONDA,INSIGHT,2020,2023,1,3
HONDA,INSIGHT,2021,2023,1,1
HONDA,INSIGHT,2022,2023,1,3
HONDA,ODYSSEY,2015,2023,1,3
HONDA,ODYSSEY,2016,2023,1,11
HONDA,ODYSSEY,2018,2023,1,41
HONDA,ODYSSEY,2019,2023,1,17
HONDA,ODYSSEY,2020,2023,1,12
HONDA,ODYSSEY,2022,2023,1,6
HONDA,ODYSSEY,2023,2023,1,9
HONDA,PASSPORT,2019,2023,1,16
HONDA,PASSPORT,2020,2023,1,3
HONDA,PASSPORT,2021,2023,1,2
HONDA,PASSPORT,2022,2023,1,2
HONDA,PILOT,2015,2023,1,6
HONDA,PILOT,2016,2023,1,47
HONDA,PILOT,2017,2023,1,58
HONDA,PILOT,2018,2023,1,20
HONDA,PILOT,2019,2023,1,38
HONDA,PILOT,2020,2023,1,25
HONDA,PILOT,2021,2023,1,16
HONDA,PILOT,2022,2023,1,5
HONDA,RIDGELINE,2017,2023,1,8
HONDA,RIDGELINE,2018,2023,1,7
HONDA,RIDGELINE,2019,2023,1,11
HONDA,RIDGELINE,2020,2023,1,13
HONDA,RIDGELINE,2021,2023,1,3
HONDA,RIDGELINE,2022,2023,1,9
HONDA,RIDGELINE,2023,2023,1,5
SUBARU,ASCENT,2019,2023,1,12
SUBARU,ASCENT,2020,2023,1,3
SUBARU,ASCENT,2021,2023,1,1
SUBARU,ASCENT,2022,2023,1,6
SUBARU,ASCENT,2023,2023,1,3
SUBARU,BRZ,2017,2023,1,3
SUBARU,BRZ,2019,2023,1,1
SUBARU,BRZ,2022,2023,1,7
SUBARU,CROSSTREK,2016,2023,1,4
SUBARU,CROSSTREK,2017,2023,1,3
SUBARU,CROSSTREK,2018,2023,1,10
SUBARU,CROSSTREK,2019,2023,1,9
SUBARU,CROSSTREK,2021,2023,1,7
SUBARU,CROSSTREK,2022,2023,1,4
SUBARU,CROSSTREK,2023,2023,1,1
SUBARU,FORESTER,2015,2023,1,18
SUBARU,FORESTER,2016,2023,1,7
SUBARU,FORESTER,2017,2023,1,13
SUBARU,FORESTER,2018,2023,1,18
SUBARU,FORESTER,2019,2023,1,21
SUBARU,FORESTER,2020,2023,1,24
SUBARU,FORESTER,2021,2023,1,17
SUBARU,FORESTER,2022,2023,1,13
SUBARU,FORESTER,2023,2023,1,1
SUBARU,IMPREZA,2015,2023,1,1
SUBARU,IMPREZA,2017,2023,1,12
SUBARU,IMPREZA,2018,2023,1,12
SUBARU,IMPREZA,2019,2023,1,12
SUBARU,IMPREZA,2020,2023,1,2
SUBARU,IMPREZA,2021,2023,1,1
SUBARU,IMPREZA,2022,2023,1,1
SUBARU,LEGACY,2015,2023,1,1
SUBARU,LEGACY,2016,2023,1,3
SUBARU,LEGACY,2017,2023,1,7
SUBARU,LEGACY,2018,2023,1,4
SUBARU,LEGACY,2019,2023,1,3
SUBARU,LEGACY,2020,2023,1,5
SUBARU,LEGACY,2021,2023,1,3
SUBARU,LEGACY,2022,2023,1,3
SUBARU,LEGACY,2023,2023,1,1
SUBARU,OUTBACK,2015,2023,1,5
SUBARU,OUTBACK,2016,2023,1,13
SUBARU,OUTBACK,2017,2023,1,34
SUBARU,OUTBACK,2018,2023,1,18
SUBARU,OUTBACK,2019,2023,1,43
SUBARU,OUTBACK,2020,2023,1,37
SUBARU,OUTBACK,2021,2023,1,15
SUBARU,OUTBACK,2022,2023,1,39
SUBARU,OUTBACK,2023,2023,1,23
SUBARU,SOLTERRA,2023,2023,1,2
SUBARU,WRX,2015,2023,1,2
SUBARU,WRX,2016,2023,1,1
SUBARU,WRX,2017,2023,1,6
SUBARU,WRX,2018,2023,1,1
SUBARU,WRX,2020,2023,1,1
SUBARU,WRX,2022,2023,1,17
SUBARU,XV CROSSTREK,2015,2023,1,4
TOYOTA,4RUNNER,2015,2023,1,1
TOYOTA,4RUNNER,2016,2023,1,2
TOYOTA,4RUNNER,2018,2023,1,2
TOYOTA,4RUNNER,2019,2023,1,3
TOYOTA,4RUNNER,2020,2023,1,3
TOYOTA,4RUNNER,2021,2023,1,3
TOYOTA,4RUNNER,2022,2023,1,2
TOYOTA,4RUNNER,2023,2023,1,2
TOYOTA,AVALON,2015,2023,1,2
TOYOTA,AVALON,2016,2023,1,2
TOYOTA,AVALON,2018,2023,1,1
TOYOTA,AVALON,2019,2023,1,3
TOYOTA,AVALON,2021,2023,1,2
TOYOTA,C-HR,2018,2023,1,7
TOYOTA,C-HR,2019,2023,1,3
TOYOTA,C-HR,2021,2023,1,2
TOYOTA,CAMRY,2015,2023,1,1
TOYOTA,CAMRY,2016,2023,1,2
TOYOTA,CAMRY,2017,2023,1,1
TOYOTA,CAMRY,2018,2023,1,16
TOYOTA,CAMRY,2019,2023,1,21
TOYOTA,CAMRY,2020,2023,1,10
TOYOTA,CAMRY,2021,2023,1,2
TOYOTA,CAMRY,2022,2023,1,6
TOYOTA,CAMRY,2023,2023,1,2
TOYOTA,CAMRY HYBRID,2020,2023,1,1
TOYOTA,COROLLA,2015,2023,1,4
TOYOTA,COROLLA,2016,2023,1,5
TOYOTA,COROLLA,2018,2023,1,1
TOYOTA,COROLLA,2019,2023,1,5
TOYOTA,COROLLA,2020,2023,1,10
TOYOTA,COROLLA,2021,2023,1,5
TOYOTA,COROLLA,2022,2023,1,12
TOYOTA,COROLLA,2023,2023,1,20
TOYOTA,COROLLA CROSS,2022,2023,1,2
TOYOTA,COROLLA CROSS,2023,2023,1,72
TOYOTA,GR86,2022,2023,1,4
TOYOTA,HIGHLANDER,2015,2023,1,2
TOYOTA,HIGHLANDER,2016,2023,1,1
TOYOTA,HIGHLANDER,2017,2023,1,8
TOYOTA,HIGHLANDER,2018,2023,1,1
TOYOTA,HIGHLANDER,2019,2023,1,8
TOYOTA,HIGHLANDER,2020,2023,1,7
TOYOTA,HIGHLANDER,2021,2023,1,15
TOYOTA,HIGHLANDER,2022,2023,1,12
TOYOTA,HIGHLANDER,2023,2023,1,4
TOYOTA,MIRAI,2022,2023,1,3
TOYOTA,PRIUS,2015,2023,1,2
TOYOTA,PRIUS,2016,2023,1,2
TOYOTA,PRIUS,2017,2023,1,1
TOYOTA,PRIUS,2018,2023,1,1
TOYOTA,PRIUS,2019,2023,1,3
TOYOTA,PRIUS,2022,2023,1,3
TOYOTA,PRIUS PRIME,2018,2023,1,1
TOYOTA,PRIUS PRIME,2022,2023,1,1
TOYOTA,RAV4,2015,2023,1,13
TOYOTA,RAV4,2016,2023,1,5
TOYOTA,RAV4,2017,2023,1,9
TOYOTA,RAV4,2018,2023,1,11
TOYOTA,RAV4,2019,2023,1,31
TOYOTA,RAV4,2020,2023,1,11
TOYOTA,RAV4,2021,2023,1,15
TOYOTA,RAV4,2022,2023,1,10
TOYOTA,RAV4 HYBRID,2019,2023,1,1
TOYOTA,RAV4 PRIME,2021,2023,1,3
TOYOTA,RAV4 PRIME,2022,2023,1,2
TOYOTA,SEQUOIA,2023,2023,1,1
TOYOTA,SIENNA,2015,2023,1,6
TOYOTA,SIENNA,2016,2023,1,4
TOYOTA,SIENNA,2017,2023,1,6
TOYOTA,SIENNA,2018,2023,1,2
TOYOTA,SIENNA,2019,2023,1,1
TOYOTA,SIENNA,2021,2023,1,5
TOYOTA,SIENNA,2022,2023,1,8
TOYOTA,SIENNA,2023,2023,1,2
TOYOTA,SIENNA HYBRID,2021,2023,1,1
TOYOTA,SUPRA,2020,2023,1,2
TOYOTA,SUPRA,2023,2023,1,1
TOYOTA,TACOMA,2015,2023,1,1
TOYOTA,TACOMA,2016,2023,1,10
TOYOTA,TACOMA,2017,2023,1,1
TOYOTA,TACOMA,2018,2023,1,2
TOYOTA,TACOMA,2019,2023,1,17
TOYOTA,TACOMA,2020,2023,1,4
TOYOTA,TACOMA,2021,2023,1,10
TOYOTA,TACOMA,2022,2023,1,8
TOYOTA,TUNDRA,2015,2023,1,1
TOYOTA,TUNDRA,2016,2023,1,2
TOYOTA,TUNDRA,2017,2023,1,11
TOYOTA,TUNDRA,2018,2023,1,3
TOYOTA,TUNDRA,2019,2023,1,6
TOYOTA,TUNDRA,2020,2023,1,3
TOYOTA,TUNDRA,2021,2023,1,3
TOYOTA,TUNDRA,2022,2023,1,16
TOYOTA,TUNDRA,2023,2023,1,6
TOYOTA,VENZA,2021,2023,1,13
TOYOTA,VENZA,2022,2023,1,8
TOYOTA,VENZA,2023,2023,1,2
TOYOTA,YARIS,2019,2023,1,1
CHEVROLET,BLAZER,2019,2022,4,9
CHEVROLET,BLAZER,2020,2022,4,5
CHEVROLET,BLAZER,2021,2022,4,5
CHEVROLET,BLAZER,2022,2022,4,4
CHEVROLET,BOLT EUV,2022,2022,4,2
CHEVROLET,BOLT EUV,2023,2022,4,3
CHEVROLET,BOLT EV,2017,2022,4,17
CHEVROLET,BOLT EV,2018,2022,4,2
CHEVROLET,BOLT EV,2019,2022,4,9
CHEVROLET,BOLT EV,2020,2022,4,18
CHEVROLET,BOLT EV,2021,2022,4,6
CHEVROLET,BOLT EV,2022,2022,4,8
CHEVROLET,BOLT EV,2023,2022,4,3
CHEVROLET,CAMARO,2015,2022,4,2
CHEVROLET,CAMARO,2017,2022,4,4
CHEVROLET,CAMARO,2018,2022,4,3
CHEVROLET,CAMARO,2019,2022,4,1
CHEVROLET,CAMARO,2020,2022,4,5
CHEVROLET,CAMARO,2021,2022,4,2
CHEVROLET,COLORADO,2015,2022,4,2
CHEVROLET,COLORADO,2016,2022,4,13
CHEVROLET,COLORADO,2017,2022,4,8
CHEVROLET,COLORADO,2018,2022,4,4
CHEVROLET,COLORADO,2019,2022,4,1
CHEVROLET,COLORADO,2020,2022,4,1
CHEVROLET,COLORADO,2021,2022,4,1
CHEVROLET,COLORADO,2022,2022,4,1
CHEVROLET,CORVETTE,2015,2022,4,2
CHEVROLET,CORVETTE,2016,2022,4,2
CHEVROLET,CORVETTE,2017,2022,4,5
CHEVROLET,CORVETTE,2019,2022,4,4
CHEVROLET,CORVETTE,2023,2022,4,2
CHEVROLET,CRUZE,2015,2022,4,9
CHEVROLET,CRUZE,2016,2022,4,14
CHEVROLET,CRUZE,2017,2022,4,5
CHEVROLET,CRUZE,2018,2022,4,1
CHEVROLET,EQUINOX,2015,2022,4,20
CHEVROLET,EQUINOX,2016,2022,4,17
CHEVROLET,EQUINOX,2017,2022,4,15
CHEVROLET,EQUINOX,2018,2022,4,19
CHEVROLET,EQUINOX,2019,2022,4,11
CHEVROLET,EQUINOX,2020,2022,4,12
CHEVROLET,EQUINOX,2021,2022,4,4
CHEVROLET,EQUINOX,2022,2022,4,9
CHEVROLET,EXPRESS,2021,2022,4,1
CHEVROLET,IMPALA,2015,2022,4,4
CHEVROLET,IMPALA,2016,2022,4,4
CHEVROLET,IMPALA,2017,2022,4,1
CHEVROLET,IMPALA,2020,2022,4,1
CHEVROLET,MALIBU,2015,2022,4,32
CHEVROLET,MALIBU,2016,2022,4,28
CHEVROLET,MALIBU,2017,2022,4,27
CHEVROLET,MALIBU,2018,2022,4,45
CHEVROLET,MALIBU,2019,2022,4,15
CHEVROLET,MALIBU,2020,2022,4,13
CHEVROLET,ONIX,2021,2022,4,1
CHEVROLET,SILVERADO,2015,2022,4,1
CHEVROLET,SILVERADO 1500,2015,2022,4,25
CHEVROLET,SILVERADO 1500,2016,2022,4,25
CHEVROLET,SILVERADO 1500,2017,2022,4,27
CHEVROLET,SILVERADO 1500,2018,2022,4,24
CHEVROLET,SILVERADO 1500,2019,2022,4,37
CHEVROLET,SILVERADO 1500,2020,2022,4,24
CHEVROLET,SILVERADO 1500,2021,2022,4,10
CHEVROLET,SILVERADO 1500,2022,2022,4,32
CHEVROLET,SILVERADO 2500,2015,2022,4,3
CHEVROLET,SILVERADO 2500,2016,2022,4,8
CHEVROLET,SILVERADO 2500,2017,2022,4,4
CHEVROLET,SILVERADO 2500,2018,2022,4,2
CHEVROLET,SILVERADO 2500,2019,2022,4,3
CHEVROLET,SILVERADO 2500,2020,2022,4,2
CHEVROLET,SILVERADO 2500,2021,2022,4,2
CHEVROLET,SILVERADO 2500,2022,2022,4,2
CHEVROLET,SILVERADO 3500,2022,2022,4,1
CHEVROLET,SONIC,2015,2022,4,2
CHEVROLET,SONIC,2016,2022,4,2
CHEVROLET,SONIC,2018,2022,4,1
CHEVROLET,SPARK,2015,2022,4,4
CHEVROLET,SPARK,2022,2022,4,3
CHEVROLET,SUBURBAN,2015,2022,4,3
CHEVROLET,SUBURBAN,2016,2022,4,5
CHEVROLET,SUBURBAN,2017,2022,4,8
CHEVROLET,SUBURBAN,2018,2022,4,1
CHEVROLET,SUBURBAN,2019,2022,4,5
CHEVROLET,SUBURBAN,2021,2022,4,4
CHEVROLET,SUBURBAN,2023,2022,4,2
CHEVROLET,TAHOE,2015,2022,4,24
CHEVROLET,TAHOE,2016,2022,4,5
CHEVROLET,TAHOE,2017,2022,4,11
CHEVROLET,TAHOE,2018,2022,4,5
CHEVROLET,TAHOE,2019,2022,4,4
CHEVROLET,TAHOE,2020,2022,4,3
CHEVROLET,TAHOE,2021,2022,4,11
CHEVROLET,TAHOE,2022,2022,4,15
CHEVROLET,TRAILBLAZER,2021,2022,4,9
CHEVROLET,TRAILBLAZER,2022,2022,4,3
CHEVROLET,TRAVERSE,2016,2022,4,1
CHEVROLET,TRAVERSE,2017,2022,4,1
CHEVROLET,TRAVERSE,2018,2022,4,7
CHEVROLET,TRAVERSE,2019,2022,4,13
CHEVROLET,TRAVERSE,2020,2022,4,9
CHEVROLET,TRAVERSE,2021,2022,4,3
CHEVROLET,TRAVERSE,2022,2022,4,6
CHEVROLET,TRAX,2016,2022,4,1
CHEVROLET,TRAX,2017,2022,4,3
CHEVROLET,TRAX,2018,2022,4,2
CHEVROLET,TRAX,2019,2022,4,6
CHEVROLET,VOLT,2015,2022,4,2
CHEVROLET,VOLT,2016,2022,4,6
CHEVROLET,VOLT,2017,2022,4,37
CHEVROLET,VOLT,2018,2022,4,9
CHEVROLET,VOLT,2019,2022,4,3
FORD,BRONCO,2021,2022,4,5
FORD,BRONCO,2022,2022,4,35
FORD,BRONCO,2023,2022,4,1
FORD,BRONCO SPORT,2021,2022,4,25
FORD,BRONCO SPORT,2022,2022,4,12
FORD,C-MAX,2015,2022,4,2
FORD,C-MAX,2017,2022,4,2
FORD,C-MAX ENERGI,2017,2022,4,1
FORD,C-MAX HYBRID,2015,2022,4,2
FORD,E-350,2022,2022,4,2
FORD,E-450,2017,2022,4,2
FORD,E-450,2021,2022,4,1
FORD,E-450,2022,2022,4,3
FORD,ECOSPORT,2018,2022,4,14
FORD,ECOSPORT,2019,2022,4,5
FORD,ECOSPORT,2020,2022,4,3
FORD,ECOSPORT,2021,2022,4,1
FORD,ECOSPORT,2022,2022,4,2
FORD,EDGE,2015,2022,4,27
FORD,EDGE,2016,2022,4,34
FORD,EDGE,2017,2022,4,35
FORD,EDGE,2018,2022,4,19
FORD,EDGE,2019,2022,4,13
FORD,EDGE,2020,2022,4,10
FORD,EDGE,2021,2022,4,1
FORD,EDGE,2022,2022,4,11
FORD,ESCAPE,2015,2022,4,30
FORD,ESCAPE,2016,2022,4,44
FORD,ESCAPE,2017,2022,4,64
FORD,ESCAPE,2018,2022,4,43
FORD,ESCAPE,2019,2022,4,11
FORD,ESCAPE,2020,2022,4,22
FORD,ESCAPE,2021,2022,4,6
FORD,ESCAPE,2022,2022,4,8
FORD,ESCAPE HYBRID,2020,2022,4,11
FORD,ESCAPE HYBRID,2021,2022,4,3
FORD,ESCAPE HYBRID,2022,2022,4,3
FORD,EXPEDITION,2015,2022,4,6
FORD,EXPEDITION,2016,2022,4,3
FORD,EXPEDITION,2017,2022,4,15
FORD,EXPEDITION,2018,2022,4,5
FORD,EXPEDITION,2019,2022,4,15
FORD,EXPEDITION,2020,2022,4,4
FORD,EXPEDITION,2021,2022,4,14
FORD,EXPEDITION,2022,2022,4,8
FORD,EXPLORER,2015,2022,4,22
FORD,EXPLORER,2016,2022,4,61
FORD,EXPLORER,2017,2022,4,42
FORD,EXPLORER,2018,2022,4,8
FORD,EXPLORER,2019,2022,4,4
FORD,EXPLORER,2020,2022,4,27
FORD,EXPLORER,2021,2022,4,5
FORD,EXPLORER,2022,2022,4,18
FORD,F-150,2015,2022,4,21
FORD,F-150,2016,2022,4,45
FORD,F-150,2017,2022,4,31
FORD,F-150,2018,2022,4,74
FORD,F-150,2019,2022,4,41
FORD,F-150,2020,2022,4,24
FORD,F-150,2021,2022,4,40
FORD,F-150,2022,2022,4,26
FORD,F-150 HYBRID,2021,2022,4,25
FORD,F-150 HYBRID,2022,2022,4,22
FORD,F-150 LIGHTNING BEV,2022,2022,4,9
FORD,F-250,2015,2022,4,25
FORD,F-250,2016,2022,4,20
FORD,F-250,2017,2022,4,38
FORD,F-250,2018,2022,4,28
FORD,F-250,2019,2022,4,120
FORD,F-250,2020,2022,4,12
FORD,F-250,2021,2022,4,12
FORD,F-250,2022,2022,4,6
FORD,F-350,2015,2022,4,9
FORD,F-350,2016,2022,4,14
FORD,F-350,2017,2022,4,22
FORD,F-350,2018,2022,4,10
FORD,F-350,2019,2022,4,43
FORD,F-350,2020,2022,4,7
FORD,F-350,2021,2022,4,6
FORD,F-350 SD,2022,2022,4,3
FORD,F-450,2017,2022,4,1
FORD,F-53,2018,2022,4,1
FORD,F-550,2019,2022,4,1
FORD,F-59,2020,2022,4,3
FORD,F-650,2021,2022,4,3
FORD,F-650 SD,2019,2022,4,3
FORD,F53,2020,2022,4,5
FORD,F550,2017,2022,4,1
FORD,FIESTA,2015,2022,4,1
FORD,FIESTA,2016,2022,4,10
FORD,FIESTA,2017,2022,4,3
FORD,FIESTA,2019,2022,4,2
FORD,FLEX,2015,2022,4,1
FORD,FLEX,2016,2022,4,2
FORD,FLEX,2018,2022,4,1
FORD,FLEX,2019,2022,4,2
FORD,FOCUS,2015,2022,4,28
FORD,FOCUS,2016,2022,4,53
FORD,FOCUS,2017,2022,4,35
FORD,FOCUS,2018,2022,4,30
FORD,FOCUS ELECTRIC,2015,2022,4,2
FORD,FUSION,2015,2022,4,28
FORD,FUSION,2016,2022,4,51
FORD,FUSION,2017,2022,4,40
FORD,FUSION,2018,2022,4,5
FORD,FUSION,2019,2022,4,4
FORD,FUSION,2020,2022,4,13
FORD,FUSION ENERGI,2019,2022,4,3
FORD,FUSION ENERGI,2020,2022,4,1
FORD,FUSION HYBRID,2015,2022,4,2
FORD,FUSION HYBRID,2016,2022,4,2
FORD,FUSION HYBRID,2017,2022,4,1
FORD,FUSION HYBRID,2018,2022,4,1
FORD,FUSION HYBRID,2019,2022,4,2
FORD,MAVERICK,2022,2022,4,3
FORD,MAVERICK HYBRID,2022,2022,4,59
FORD,MUSTANG,2015,2022,4,12
FORD,MUSTANG,2016,2022,4,17
FORD,MUSTANG,2017,2022,4,13
FORD,MUSTANG,2018,2022,4,3
FORD,MUSTANG,2019,2022,4,4
FORD,MUSTANG,2020,2022,4,1
FORD,MUSTANG,2021,2022,4,4
FORD,MUSTANG,2022,2022,4,2
FORD,MUSTANG MACH E,2021,2022,4,51
FORD,MUSTANG MACH E,2022,2022,4,10
FORD,RANGER,2019,2022,4,10
FORD,RANGER,2020,2022,4,3
FORD,RANGER,2021,2022,4,8
FORD,TAURUS,2015,2022,4,7
FORD,TAURUS,2016,2022,4,3
